id,lengthGroupId,callSign,name,registrationId,length,width,owners,engineBuildingYear,enginePower,buildingYear,auxiliaryEnginePower,auxiliaryEngineBuildingYear,boilerEnginePower,boilerEngineBuildingYear,engineType,engineRpm,degreeOfElectrification,serviceSpeed 
1987012034,UnderEleven,,KJELL BJØRNAR,T 0501T,8.84,,[],1973,72,1983,,,,,,,,
1987012131,UnderEleven,LK2755,REISAVÆRINGEN,T 0003N,10.02,3.0,"[{'city': 'ROTSUND', 'entityType': 'COMPANY', 'id': 917365849, 'name': 'SLOTTET FISKEBÅTREDERI AS', 'postalCode': 9153}]",1987,80,1987,,,,,,,,
2020114256,UnderEleven,,FRØYGUTTEN,TR0031F,5.42,2.2,"[{'city': 'KVERVA', 'entityType': 'COMPANY', 'id': 915242855, 'name': 'MAUSUND KYSTFISKE AS', 'postalCode': 7266}]",2020,50,1995,,,,,,,,
2020114374,UnderEleven,,GULLJO,VL0051BR,5.95,2.5,"[{'city': 'BREMANGER', 'entityType': 'COMPANY', 'id': 984206798, 'name': 'JARLE IGLAND', 'postalCode': 6727}]",2020,150,2020,,,,,,,,
2006034645,UnderEleven,LG2114,GRY JANNE,T 0051S,9.28,3.15,"[{'city': 'SKJERVØY', 'entityType': 'COMPANY', 'id': 969453010, 'name': 'JARLE STRØM', 'postalCode': 9180}]",1983,130,2004,,,,,,,,
2006034606,UnderEleven,LF4080,ANNA KARINE,F 0047G,9.0,2.8,"[{'city': 'NERVEI', 'entityType': 'COMPANY', 'id': 869619132, 'name': 'KRISTIAN NILSEN', 'postalCode': 9773}]",2000,222,2000,,,,,,,,
2006034532,UnderEleven,LG4920,FANT,M 0002SK,9.69,3.1,"[{'city': 'STRAUMGJERDE', 'entityType': 'COMPANY', 'id': 898276252, 'name': 'ØSTREM KYSTFISKE AS', 'postalCode': 6220}]",2006,222,2006,,,,,,,,
2006034505,UnderEleven,LK9305,AUSTBRIS,TF0008LB,10.62,4.1,"[{'city': 'DYFJORD', 'entityType': 'COMPANY', 'id': 920901700, 'name': 'ULVANG SEA SERVICE AS', 'postalCode': 9782}]",1996,152,2006,,,,,,,,
1987012644,UnderEleven,,BRUSE,VA0014M,7.65,,[],1987,45,1987,,,,,,,,
1987012763,UnderEleven,,ANQUILLA,VA0046M,4.4,,[],1987,9,1987,,,,,,,,
1987012605,UnderEleven,LF2148,LISO,F 0007SV,10.6,3.8,"[{'city': 'HESSENG', 'entityType': 'COMPANY', 'id': 997419588, 'name': 'LØKKE FISK AS', 'postalCode': 9912}]",1987,160,1987,,,,,,,,
2006034467,ElevenToFifteen,LK9268,FUGLØYFISK,N 0086B,12.99,4.5,"[{'city': 'BODØ', 'entityType': 'COMPANY', 'id': 956623014, 'name': 'INGEBRIGTSEN KJELL', 'postalCode': 8021}]",2005,390,2006,,,,,,,,
1987012982,UnderEleven,LF2168,MR NENG,TF0078T,8.98,2.91,"[{'city': 'KÅRVIK', 'entityType': 'COMPANY', 'id': 917101736, 'name': 'SMÅVÆR AS', 'postalCode': 9131}]",1987,130,1987,,,,,,,,
1987012830,UnderEleven,LK2882,SOLFUGLEN,VA0076M,10.6,3.9,"[{'city': 'MANDAL', 'entityType': 'COMPANY', 'id': 969238373, 'name': 'SEYFFARTH KARL HELGE', 'postalCode': 4513}]",1987,145,1987,,,,,,,,
1987012456,UnderEleven,LM6164,CONSOL,R 0051U,8.63,2.71,"[{'city': 'UTSIRA', 'entityType': 'COMPANY', 'id': 969445263, 'name': 'SKARE GEIR', 'postalCode': 5547}]",1977,85,1977,,,,,,,,
1987012962,UnderEleven,,TERNA,VA0181F,4.4,,[],1987,9,1987,,,,,,,,
1987013175,UnderEleven,,ANNY,Ø 0204H,7.7,,[],1987,66,1987,,,,,,,,
1988000426,UnderEleven,LM9478,RAGON,N 0074V,7.95,,[],1982,45,1982,,,,,,,,
1988001140,UnderEleven,,MALLA,AA0004L,6.9,,[],1988,50,1988,,,,,,,,
1988001160,UnderEleven,,STINE,AA0010A,8.4,,[],1969,24,1942,,,,,,,,
1988001666,ElevenToFifteen,LK2164,ALINE,N 0034V,14.41,3.95,"[{'city': 'LAUPSTAD', 'entityType': 'COMPANY', 'id': 981132939, 'name': 'JOHANSEN ØYVIND KRANE', 'postalCode': 8316}]",1986,183,1986,,,,,,,,
1988001618,UnderEleven,,LOLITA,F 0026VS,4.9,,[],1987,10,1976,,,,,,,,
1988001500,ElevenToFifteen,LM9260,KOMA,R 0015B,14.63,3.96,"[{'city': 'BOKN', 'entityType': 'COMPANY', 'id': 921390300, 'name': 'HÅLANDSJØEN AS', 'postalCode': 5561}]",1985,470,1982,,,,,,,,
1988002018,UnderEleven,,CAMILLA,F 0067A,7.4,,[],1987,44,1987,,,,,,,,
1988001224,UnderEleven,,MARITA II,AA0031A,7.1,2.4,"[{'city': 'SALTRØD', 'entityType': 'COMPANY', 'id': 970139877, 'name': 'OLSEN ROLF STEINAR', 'postalCode': 4815}]",1995,39,1988,,,,,,,,
1988002381,UnderEleven,,AFFEN,F 0123G,7.75,,[],1994,35,1967,,,,,,,,
1988001489,UnderEleven,LK2690,BÅRSELVFISK,F 0025HV,10.12,3.22,"[{'city': 'HASVIK', 'entityType': 'COMPANY', 'id': 998676401, 'name': 'FISHHUNTER AS', 'postalCode': 9590}]",1986,123,1986,,,,,,,,
1988002560,UnderEleven,,MAIA,F 0171VS,4.3,,[],1986,5,1974,,,,,,,,
1988003162,UnderEleven,LK2214,HAVGUTT,H 0038R,7.4,,[],1986,26,1986,,,,,,,,
1988003347,UnderEleven,,STOMPERUD,H 0091S,5.4,,[],1959,8,1963,,,,,,,,
1988003393,UnderEleven,,HOVDASUND,H 0115F,9.76,,[],1989,85,1981,,,,,,,,
2005033885,ElevenToFifteen,LK9127,RYVARDEN,N 0260Ø,12.23,3.95,"[{'city': 'MYRE', 'entityType': 'COMPANY', 'id': 915612318, 'name': 'RYVINGEN KYSTFISKE AS', 'postalCode': 8430}]",2005,250,2005,,,,,,,,
2005033765,UnderEleven,LF4112,KURTI,R 0001SO,10.62,3.96,"[{'city': 'RÆGE', 'entityType': 'COMPANY', 'id': 914839319, 'name': 'PARTREDERIET KURTI DA', 'postalCode': 4053}]",1990,350,1990,,,,,,,,
2005033445,UnderEleven,LM7943,LAPU-LAPU II,TF0030TN,7.98,2.76,"[{'city': 'TANA', 'entityType': 'COMPANY', 'id': 920155782, 'name': 'TORE ØYSTEN PETTERSEN', 'postalCode': 9845}]",1982,84,1980,,,,,,,,
1988003649,UnderEleven,LF2075,PLUTO,M 0032SM,6.75,2.35,"[{'city': 'SMØLA', 'entityType': 'COMPANY', 'id': 969844028, 'name': 'REITAN HARRY ARNOLD', 'postalCode': 6570}]",1983,51,1981,,,,,,,,
1995005254,UnderEleven,LM4340,ENGNES,N 0015TS,10.63,,[],1974,105,1967,,,,,,,,
2020113717,UnderEleven,,ANNIE-MARI,N 0026F,6.2,2.35,"[{'city': 'RAMBERG', 'entityType': 'COMPANY', 'id': 970892834, 'name': 'JOHNSEN EINAR', 'postalCode': 8380}]",2020,60,2020,,,,,,,,
2020113715,UnderEleven,LF6409,DRISTIG,TF0018V,7.75,3.15,"[{'city': 'KIBERG', 'entityType': 'COMPANY', 'id': 932115891, 'name': 'DRISTIG JOHNSEN', 'postalCode': 9960}]",1994,120,1974,,,,,,,,
2005033347,UnderEleven,LK9070,HEILO,H 0012AM,9.22,3.18,"[{'city': 'AUSTRHEIM', 'entityType': 'COMPANY', 'id': 982237327, 'name': 'STRØMSNES BJØRN', 'postalCode': 5943}]",2005,127,2005,,,,,,,,
2005032985,ElevenToFifteen,LK8960,ALBION,ST0003AA,12.22,3.99,"[{'city': 'ÅFJORD', 'entityType': 'COMPANY', 'id': 923064648, 'name': 'JON ARVID PETTERSEN AS', 'postalCode': 7170}]",2005,250,2005,,,,,,,,
1988005033,UnderEleven,,TROLLBØEN,N 0006SG,7.0,,[],1988,33,1988,,,,,,,,
1988005395,ElevenToFifteen,LJPK,JARLE URSIN,N 0022N,13.84,,[],1972,153,1930,,,,,,,,
1988005409,UnderEleven,,BRIS,N 0023A,5.05,,[],1986,20,1984,,,,,,,,
2020113575,UnderEleven,,ROSA,R 0009K,6.4,2.3,"[{'city': 'KOPERVIK', 'entityType': 'COMPANY', 'id': 924601361, 'name': 'LOBSTER AS', 'postalCode': 4291}]",2014,72,1996,,,,,,,,
1988005463,ElevenToFifteen,LM6799,KVALVIKING,N 0025R,11.48,,[],1982,131,1979,,,,,,,,
1988005478,UnderEleven,,HAUKÅS,N 0026BR,8.84,,[],1986,117,1986,,,,,,,,
1988005498,UnderEleven,,MATS,N 0027AH,6.6,,[],1988,34,1988,,,,,,,,
2005032906,UnderEleven,LK9012,TOM LAURITZ,F 0023BD,10.36,3.36,"[{'city': 'BÅTSFJORD', 'entityType': 'COMPANY', 'id': 913434668, 'name': 'ARILD PEDERSEN', 'postalCode': 9990}]",2005,340,2005,,,,,,,,
1988005634,ElevenToFifteen,LM7786,UTFLÆSA,N 0002BØ,14.6,4.0,"[{'city': 'BØ I VESTERÅLEN', 'entityType': 'COMPANY', 'id': 987196742, 'name': 'ANSTEN ALBRIGTSEN AS', 'postalCode': 8469}]",1980,326,1981,,,,,,,,
1988005440,ElevenToFifteen,LK3483,KLUBBEN,N 0024LF,12.98,4.22,"[{'city': 'LEIRFJORD', 'entityType': 'COMPANY', 'id': 969644517, 'name': 'JONNY NILSEN', 'postalCode': 8890}]",1988,250,1988,,,,,,,,
2005032645,UnderEleven,,KRISTINE,TF0008KD,8.85,3.25,"[{'city': 'OLDERDALEN', 'entityType': 'COMPANY', 'id': 969268329, 'name': 'PEDERSEN JOSTEIN', 'postalCode': 9146}]",2005,130,1991,,,,,,,,
2005032392,UnderEleven,,BLÅ,V 0003TM,7.7,2.8,"[{'city': 'TJØME', 'entityType': 'COMPANY', 'id': 969776316, 'name': 'CHRISTIANSEN FRODE', 'postalCode': 3145}]",2005,260,2005,,,,,,,,
1988007117,UnderEleven,LM3668,ANNE,N 0185A,8.38,,[],1982,85,1954,,,,,,,,
1995009010,UnderEleven,LM6648,NYBLOM,SF0005A,9.52,,[],1988,127,1978,,,,,,,,
2020112833,UnderEleven,LF6457,BØRFJELL,N 0088F,10.65,4.05,"[{'city': 'FREDVANG', 'entityType': 'COMPANY', 'id': 971065133, 'name': 'JP FISHING TOURS JIM-INGE PEDERSEN', 'postalCode': 8387}]",2019,600,2019,,,,,,,,
2020112693,UnderEleven,,KIM,TR0001VL,6.2,2.35,"[{'city': 'VERDAL', 'entityType': 'COMPANY', 'id': 926683780, 'name': 'RUNE JOHNSEN', 'postalCode': 7653}]",2019,60,2019,,,,,,,,
2020112553,UnderEleven,LH3559,ABEL,TF0014B,10.95,3.78,"[{'city': 'BERLEVÅG', 'entityType': 'COMPANY', 'id': 921146841, 'name': 'NORDBANKEN KYSTFISKE AS', 'postalCode': 9980}]",2019,650,2019,,,,,,,,
2005031725,UnderEleven,,ARALDEN JUNIOR,SF0005FL,9.6,3.35,"[{'city': 'KORSSUND', 'entityType': 'COMPANY', 'id': 969592940, 'name': 'ARALDEN ROLF BJØRN', 'postalCode': 6964}]",1983,170,1988,,,,,,,,
2005031625,UnderEleven,LF5095,EMRIK,N 0036HR,8.92,3.7,"[{'city': 'BRASØY', 'entityType': 'COMPANY', 'id': 971088419, 'name': 'EBBESEN RAGNVALD', 'postalCode': 8842}]",2001,240,2001,,,,,,,,
1995005134,UnderEleven,LK5614,NYHAV,N 0010HR,10.55,3.46,"[{'city': 'BRASØY', 'entityType': 'COMPANY', 'id': 969513331, 'name': 'NILSEN FRODE', 'postalCode': 8842}]",1995,152,1995,,,,,,,,
2005030609,UnderEleven,LK8734,THINA IRENE,TF0001S,10.66,4.52,"[{'city': 'SKJERVØY', 'entityType': 'COMPANY', 'id': 920758533, 'name': 'MIKKELSEN FISK AS', 'postalCode': 9180}]",2004,291,2004,,,,,,,,
2004030066,ElevenToFifteen,LK2715,STORDØY,H 0014FJ,11.14,3.86,"[{'city': 'SAGVÅG', 'entityType': 'COMPANY', 'id': 829986612, 'name': 'STORD FISKERISELSKAP AS', 'postalCode': 5410}]",1996,135,1996,,,,,,,,
2005031465,UnderEleven,,OTER,VN0012F,6.2,2.18,"[{'city': 'GRESSVIK', 'entityType': 'COMPANY', 'id': 929208579, 'name': 'VILLAND ALU-BÅTREP OG KYSTFISKE MARTINSEN', 'postalCode': 1622}]",1978,10,1978,,,,,,,,
2004030025,ElevenToFifteen,LK8711,KRYSSHOLM,M 0100AV,14.99,5.46,"[{'city': 'AVERØY', 'entityType': 'COMPANY', 'id': 924986964, 'name': 'FORM MARINE AS', 'postalCode': 6530}]",2003,315,1986,,,,,,,,
2004029825,UnderEleven,LF4082,GRUNNØY,TF0005SV,10.63,3.1,"[{'city': 'KIRKENES', 'entityType': 'COMPANY', 'id': 929881273, 'name': 'GRUNNØYFISK AS', 'postalCode': 9901}]",1985,80,1985,,,,,,,,
2004028947,ElevenToFifteen,LK8462,CARO,SF0083V,12.2,3.95,"[{'city': 'MÅLØY', 'entityType': 'COMPANY', 'id': 993076937, 'name': 'CARO FISK', 'postalCode': 6700}]",2004,575,2004,,,,,,,,
2004028925,ElevenToFifteen,LK7818,ZANDER,H 0043AV,12.21,3.64,"[{'city': 'BEKKJARVIK', 'entityType': 'COMPANY', 'id': 883486722, 'name': 'KALVE & TØKJE AS', 'postalCode': 5397}]",2002,175,2002,,,,,,,,
2004028505,UnderEleven,LK8475,IDA,R 0016SS,10.4,3.41,"[{'city': 'SANDNES', 'entityType': 'COMPANY', 'id': 931339834, 'name': 'TRIPPEL V AS', 'postalCode': 4312}]",2004,340,2004,,,,,,,,
1988010382,UnderEleven,LK2450,LINA,F 0056HV,7.88,2.65,"[{'city': 'SØRVÆR', 'entityType': 'COMPANY', 'id': 918019146, 'name': 'VYTAUTAS PACEVICIUS', 'postalCode': 9595}]",1986,45,1986,,,,,,,,
1988010265,UnderEleven,LM7389,FJORDJENTA,T 0003K,8.62,2.71,"[{'city': 'REBBENES', 'entityType': 'COMPANY', 'id': 927418320, 'name': 'SKARO AS', 'postalCode': 9140}]",1986,76,1972,,,,,,,,
1988010366,ElevenToFifteen,LM7922,AMIGO,N 0019ME,14.99,4.46,"[{'city': 'ØRNES', 'entityType': 'COMPANY', 'id': 996493679, 'name': 'TORLEIF SKOTHEIMSVIK AS', 'postalCode': 8151}]",1981,355,1981,,,,,,,,
1988010288,UnderEleven,LK3619,ØYTIND,N 0068ME,10.62,4.2,"[{'city': 'REIPÅ', 'entityType': 'COMPANY', 'id': 916111797, 'name': 'ÅGE ANDRE GRØNÅS', 'postalCode': 8146}]",1988,115,1988,,,,,,,,
1988011013,UnderEleven,,LYNET,T 0101S,5.0,,[],1986,25,1986,,,,,,,,
1988011183,UnderEleven,LM5679,ANSNES,T 0132S,9.45,,[],1987,76,1975,,,,,,,,
1988012705,UnderEleven,,RUSKEN,VA0029M,8.5,,[],1987,51,1988,,,,,,,,
1988013027,UnderEleven,,ØRAGUTT,Ø 0005R,5.0,,[],1986,35,1976,,,,,,,,
1988013028,UnderEleven,,ANDRINE,Ø 0005RD,8.25,,[],1978,37,1978,,,,,,,,
1988013061,UnderEleven,,UTTERN,Ø 0016F,4.3,,[],1985,15,1985,,,,,,,,
1988013130,UnderEleven,,INGER,Ø 0071H,4.7,,[],1984,10,1977,,,,,,,,
1988013159,ElevenToFifteen,,SKJÆLØSUND,Ø 0107F,14.75,,[],1978,295,1957,,,,,,,,
1989000343,UnderEleven,,FREIBUEN,M 0022FI,8.15,,[],1983,72,1982,,,,,,,,
2004027825,UnderEleven,,INGER,F 0073N,7.8,2.2,"[{'city': 'VARANGERBOTN', 'entityType': 'COMPANY', 'id': 895585092, 'name': 'ØRJAN MIKKELSEN TRANE', 'postalCode': 9840}]",1982,22,1982,,,,,,,,
2004027366,UnderEleven,LF5634,HAVSULA,N 0205VV,7.7,2.7,"[{'city': 'BALLSTAD', 'entityType': 'COMPANY', 'id': 969263238, 'name': 'BERG OLE KRISTIAN', 'postalCode': 8373}]",2002,144,2002,,,,,,,,
2004027345,UnderEleven,LK8333,HELØYGUTT X,F 0361NK,10.66,3.65,"[{'city': 'NORDVÅGEN', 'entityType': 'COMPANY', 'id': 924724153, 'name': 'SAH HELØYGUTT SIVERT ALEKSANDER', 'postalCode': 9760}]",2004,175,2004,,,,,,,,
2004026705,UnderEleven,LK8293,SKAGEN,TR0012AA,10.6,4.1,"[{'city': 'ROAN', 'entityType': 'COMPANY', 'id': 933338800, 'name': 'SKAGEN FISKE AS', 'postalCode': 7180}]",1984,211,2003,,,,,,,,
1989001614,UnderEleven,LM6487,VI-TO,F 0026M,7.62,,[],1988,30,1978,,,,,,,,
2003025865,UnderEleven,,MIA,M 0001SØ,7.86,2.83,"[{'city': '#(6296)HARØY', 'entityType': 'PERSON', 'id': None, 'name': 'FINNØY KJELL ARNE', 'postalCode': 6487}]",1996,86,1985,,,,,,,,
2003025626,UnderEleven,LK8236,TRYM,VL0004BN,10.66,4.1,"[{'city': 'GODVIK', 'entityType': 'COMPANY', 'id': 995658070, 'name': 'SIGVE JAKOBSEN', 'postalCode': 5179}]",2003,210,2003,,,,,,,,
2003025225,UnderEleven,LK8133,BAMSE,T 0004TS,10.66,3.05,"[{'city': 'LØDINGEN', 'entityType': 'COMPANY', 'id': 999638546, 'name': 'SVEIN KÅRE HANSEN', 'postalCode': 8410}]",1998,120,1984,,,,,,,,
2003025206,UnderEleven,LK8119,KARIDA,N 0024MS,10.49,3.23,"[{'city': 'SØRVÅGEN', 'entityType': 'PERSON', 'id': None, 'name': 'OLSEN SKULE MARVIN', 'postalCode': 8392}]",2003,340,2003,,,,,,,,
1964005574,FifteenToTwentyOne,LEWI,HAVPRYD,N 0030V,19.42,,[],1994,365,1953,,,,,,,,
2001013921,FifteenToTwentyOne,LLJD,FRØYSTEIN,ST0005F,18.05,5.8,"[{'city': 'KVERVA', 'entityType': 'COMPANY', 'id': 915242855, 'name': 'MAUSUND KYSTFISKE AS', 'postalCode': 7266}]",2000,473,2000,,,,,,,,
1989001984,UnderEleven,LK5391,JIRA,F 0062M,8.04,,[],1981,16,1981,,,,,,,,
1989002443,TwentyEightAndAbove,LATR,KVALNES,M 0136G,41.7,,[],1975,1450,1975,,,,,,,,
2019110036,UnderEleven,LF6646,VIKING JUNIOR,VL0010KM,7.6,2.72,"[{'city': 'ØYSTESE', 'entityType': 'COMPANY', 'id': 993956554, 'name': 'TERJE ROSSELAND', 'postalCode': 5610}]",2011,320,2012,,,,,,,,
1989002030,UnderEleven,LF2006,LAUNES,T 0135K,9.0,2.6,"[{'city': 'VANNAREID', 'entityType': 'COMPANY', 'id': 824896372, 'name': 'AUDRIUS ZIULPA', 'postalCode': 9136}]",1978,75,1979,,,,,,,,
1989002466,UnderEleven,,SIRI,F 0143G,5.33,,[],1991,10,1979,,,,,,,,
1989002010,UnderEleven,LK3851,FLØHAV,N 0041B,10.66,4.1,"[{'city': 'HELLIGVÆR', 'entityType': 'COMPANY', 'id': 918711619, 'name': 'ØYVIND OLSEN', 'postalCode': 8095}]",1998,152,1989,,,,,,,,
1989002643,UnderEleven,,SINDRE,F 0102LB,5.2,,[],1988,30,1984,,,,,,,,
1989002712,ElevenToFifteen,LM3867,SILEGG,F 0248NK,11.35,,[],1974,155,1949,,,,,,,,
1989002714,UnderEleven,LM3357,ARON,F 0250M,10.92,,[],1976,102,1963,,,,,,,,
1989002755,UnderEleven,LK2320,ALF JOHAN,F 0288L,8.1,,[],1979,62,1961,,,,,,,,
1989002773,UnderEleven,,RUFFEN,F 0307M,5.5,,[],1990,30,1985,,,,,,,,
1989002913,TwentyEightAndAbove,LIWO,VIKAR 1,H 0150AV,64.43,,[],1971,2400,1952,,,,,,,,
1989002932,UnderEleven,,SVANEN,H 0006Ø,8.53,,[],1980,100,1980,,,,,,,,
2019109775,UnderEleven,LF6979,JADA,AA0028A,6.2,2.35,"[{'city': 'KONGSHAVN', 'entityType': 'COMPANY', 'id': 921188455, 'name': 'SVEIN ADOLF GUNDERSEN', 'postalCode': 4812}]",2019,100,2019,,,,,,,,
2003024085,UnderEleven,LK8320,SOLFISK,H 0150B,10.67,4.0,"[{'city': 'MOSTERHAMN', 'entityType': 'COMPANY', 'id': 969626314, 'name': 'NØSTBAKKEN JAN HENRIK', 'postalCode': 5440}]",2003,190,2003,,,,,,,,
2003023885,UnderEleven,LK8192,WESTBAS,F 0015BD,9.28,3.05,"[{'city': 'BÅTSFJORD', 'entityType': 'COMPANY', 'id': 933215482, 'name': 'JT FISK AS', 'postalCode': 9990}]",2003,184,2003,,,,,,,,
1994001684,UnderEleven,LK5299,AKSEL ANDRE,F 0033G,10.65,2.95,"[{'city': 'SKJÅNES', 'entityType': 'COMPANY', 'id': 992631589, 'name': 'ANNIKEN JAKOLA MIKALSEN', 'postalCode': 9771}]",1994,150,1994,,,,,,,,
1989003345,UnderEleven,,VÅGEN,H 0091B,8.25,,[],1981,10,1981,,,,,,,,
1989003366,UnderEleven,,PORAT,H 0099S,7.7,,[],1974,50,1989,,,,,,,,
2003023205,UnderEleven,,EINAR,T 0095K,6.7,2.28,"[{'city': 'VANNVÅG', 'entityType': 'COMPANY', 'id': 999009751, 'name': 'ØRA AS', 'postalCode': 9135}]",1996,43,1987,,,,,,,,
1989003429,UnderEleven,,TERNESKJÆR,H 0152F,10.66,,[],1983,172,1983,,,,,,,,
2003022585,UnderEleven,,VESTERØY,R 0125K,7.92,2.7,"[{'city': 'RØYKSUND', 'entityType': 'COMPANY', 'id': 928900819, 'name': 'AAMODT HÅKON', 'postalCode': 5546}]",1986,54,1986,,,,,,,,
1989003450,TwentyTwoToTwentyEight,,TUNFISK,H 0180K,21.34,,[],1989,500,1953,,,,,,,,
2003021965,UnderEleven,LK8183,NIVEA,M 0042MD,8.4,3.0,"[{'city': 'MIDSUND', 'entityType': 'PERSON', 'id': None, 'name': 'GODØ JAN EGIL', 'postalCode': 6475}]",2003,125,2003,,,,,,,,
1989003575,UnderEleven,,MATS,M 0003VN,8.0,,[],1972,22,1984,,,,,,,,
1989003602,FifteenToTwentyOne,LM6176,FLÅVÆR,M 0005HØ,15.74,,[],1985,238,1977,,,,,,,,
1989003778,UnderEleven,,MARI,M 0018A,7.65,,[],1980,37,1980,,,,,,,,
1989003856,UnderEleven,,FLINK,M 0024EE,4.43,,[],1985,7,1984,,,,,,,,
1989004309,UnderEleven,,SOLINGEN,M 0082A,8.6,,[],1971,22,1971,,,,,,,,
1989004669,UnderEleven,,VITO,M 0180SM,6.98,,[],1970,10,1956,,,,,,,,
1989004789,TwentyEightAndAbove,,KVALSKJÆR,M 0276HØ,41.25,,[],1989,1430,1958,,,,,,,,
1989004943,UnderEleven,,ODD IVAR,N 0003RT,8.0,,[],1972,22,1966,,,,,,,,
1989004994,ElevenToFifteen,LK2906,SINGSHOLMEN,N 0005HM,12.16,,[],1981,236,1987,,,,,,,,
1989005008,FifteenToTwentyOne,LNGH,HAVFLORA,N 0005TN,17.94,,[],1996,400,1984,,,,,,,,
1989005041,TwentyEightAndAbove,LCKM,VÅGAMOT,N 0006VV,41.7,,[],1976,1800,1976,,,,,,,,
1989004235,UnderEleven,LK3914,AANES,M 0070SM,9.5,,[],1989,90,1989,,,,,,,,
2003020805,UnderEleven,,ALANGEN,TF0044NK,9.3,3.2,"[{'city': 'GJESVÆR', 'entityType': 'PERSON', 'id': None, 'name': 'JØRGENSEN MATS BØRGE', 'postalCode': 9765}]",1981,124,1981,,,,,,,,
1989005174,UnderEleven,,SILJE,N 0012F,7.5,,[],1988,62,1970,,,,,,,,
1989005284,UnderEleven,,HAVELLA,N 0017HM,8.5,,[],1986,51,1984,,,,,,,,
1989005315,UnderEleven,LM3160,BENTE ANITA,N 0018RT,8.8,,[],1977,60,1977,,,,,,,,
2019109414,UnderEleven,,THEO,N 0117V,6.6,2.5,"[{'city': 'HENNINGSVÆR', 'entityType': 'COMPANY', 'id': 995695839, 'name': 'RUTLAND SENIOR AS', 'postalCode': 8312}]",2018,150,2018,,,,,,,,
2003020585,UnderEleven,LJ9730,SOLBRIS,VL0004SU,10.3,3.4,"[{'city': 'HARDBAKKE', 'entityType': 'COMPANY', 'id': 996624471, 'name': 'SOLBRIS JUNIOR AS', 'postalCode': 6924}]",2003,340,2003,,,,,,,,
2002019422,UnderEleven,LK7806,MUSVÆRINGEN,F 0016BD,10.65,4.14,"[{'city': 'BÅTSFJORD', 'entityType': 'COMPANY', 'id': 924917474, 'name': 'ENOKSEN FESK', 'postalCode': 9991}]",2001,175,2001,,,,,,,,
2002019221,UnderEleven,LK7857,ØYGUTT,TF0001NK,10.25,3.82,"[{'city': 'HONNINGSVÅG', 'entityType': 'COMPANY', 'id': 982166152, 'name': 'KETIL OLSEN', 'postalCode': 9750}]",2002,270,2002,,,,,,,,
1993000552,UnderEleven,LK2462,NYVOLLFISK,N 0005SF,9.97,2.95,"[{'city': 'ENGAN', 'entityType': 'COMPANY', 'id': 923831819, 'name': 'NYVOLLFISK TACIANE ROCHA PEREIRA NYVOLL', 'postalCode': 8264}]",1986,78,1986,,,,,,,,
2019108733,UnderEleven,,STORMFUGLEN,TF0185T,7.9,2.6,"[{'city': 'TROMSØ', 'entityType': 'COMPANY', 'id': 818937792, 'name': 'INDAHL FISKEBÅT AS', 'postalCode': 9016}]",1980,22,1980,,,,,,,,
1998006697,FifteenToTwentyOne,LCUN,GERHARD JAKOBSEN,N 0123F,20.6,5.36,"[{'city': 'NAPP', 'entityType': 'COMPANY', 'id': 869121932, 'name': 'JOHANSEN GLENN A', 'postalCode': 8382}]",1986,650,1976,,,,,,,,
2019108693,UnderEleven,LH3174,SKULEGG,M 0060H,7.7,2.55,"[{'city': 'LONGVA', 'entityType': 'PERSON', 'id': None, 'name': 'ROGNE LEIV MAGNE', 'postalCode': 6293}]",2018,200,2018,,,,,,,,
1991010462,UnderEleven,LM6343,FORTUNA,F 0048P,10.65,3.06,"[{'city': 'KARASJOK', 'entityType': 'COMPANY', 'id': 924645210, 'name': 'FISK I NORD AS', 'postalCode': 9730}]",1991,85,1977,,,,,,,,
1989005680,UnderEleven,LK3728,BØRRESEN JR,N 0036VV,10.65,3.0,"[{'city': 'BØSTAD', 'entityType': 'COMPANY', 'id': 916708610, 'name': 'BØRRESEN JUNIOR AS', 'postalCode': 8360}]",1989,80,1989,,,,,,,,
2002018782,ElevenToFifteen,LK7840,SULØY,N 0016V,12.2,4.2,"[{'city': 'HENNINGSVÆR', 'entityType': 'COMPANY', 'id': 824515972, 'name': 'SULØY AS', 'postalCode': 8311}]",2002,250,2002,,,,,,,,
1989006125,UnderEleven,LM4316,DYPFJORD,TF0082LB,9.7,3.0,"[{'city': 'KJØLLEFJORD', 'entityType': 'COMPANY', 'id': 998045223, 'name': 'INGILÆ KYSTFISKE AS', 'postalCode': 9790}]",1969,62,1969,,,,,,,,
2002018981,UnderEleven,,ROMI,H 0005R,6.6,2.3,"[{'city': 'MANGER', 'entityType': 'COMPANY', 'id': 982236169, 'name': 'RUNE AMUNDSEN BYGG OG ANLEGGSERVICE', 'postalCode': 5936}]",1986,62,1980,,,,,,,,
1989005947,UnderEleven,LK2150,LUKAS,N 0061V,10.06,2.91,"[{'city': 'SVOLVÆR', 'entityType': 'COMPANY', 'id': 831319712, 'name': 'LYSVOLD KYSTFISKE AS', 'postalCode': 8300}]",1986,80,1986,,,,,,,,
1989005987,UnderEleven,,VARGEN,N 0055MS,7.8,,[],1973,30,1971,,,,,,,,
1989006099,UnderEleven,LM8380,GYLDTIND,N 0200MS,9.75,,[],1981,51,1981,,,,,,,,
